ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
60358,HU-91271CQ-2022a,HU-AGGL-AHX412,Tat - Szennyvizelvezetesi Agglomeracio,,0.5823,KEHOP,20221031,20210801,20210801,,,,0.647,,,transport system,,,transport system,PD
60358,HU-91271CQ-2022a,HU-AGGL-AHX422,Tengelic - Szennyvizelvezetesi Agglomeracio,,0.8186,,20210630,19000101,20200701,,,,0.8743,,,collecting system,,,collecting system,PD
60358,HU-91271CQ-2022a,HU-AGGL-AHW599,Ujbarok - Szennyvizelvezetesi Agglomeracio,,2.1712,,20210831,19000101,20171101,,,,2.4742,,,collecting system,,,collecting system,PD
60358,HU-91271CQ-2022a,HU-AGGL-AHX540,Vasvar - Szennyvizelvezetesi Agglomeracio,,1.3792,KEHOP,20221031,20190301,20200901,,,,2.0283,,,"transport system,collecting system",,,"transport system,collecting system",PD
60358,HU-91271CQ-2022a,HU-AGGL-AHX549,Verseg - Szennyvizelvezetesi Agglomeracio,,0.0708,,20210731,19000101,20180201,,,,0.0801,,,collecting system,,,collecting system,PD
60358,HU-91271CQ-2022a,HU-AGGL-AHX555,Villany - Szennyvizelvezetesi Agglomeracio,,0.1087,,20210531,19000101,20180501,,,,0.1228,,,collecting system,,,collecting system,PD
60358,HU-91271CQ-2022a,HU-AGGL-AHX573,Zalaszentgrot - Szennyvizelvezetesi Agglomeracio,,0,KEHOP,20230430,19000101,20220401,,,,1.2886,,,"transport system,collecting system",,,"transport system,collecting system",PD
60358,HU-91271CQ-2022a,HU-AGGL-AHX579,Zamoly - Szennyvizelvezetesi Agglomeracio,,0.0518,,20210930,19000101,20190901,,,,0.061,,,collecting system,,,collecting system,PD
60358,HU-91271CQ-2022a,HU-AGGL-ARX320,Zsambeki Uj  agglomeracio (5 telepules),,7.947,KEHOP,20230930,20200901,20200901,,,,9.3542,,,transport system,,,transport system,NC
60357,CY 2021 Art.17,CY107-Agglo,Dhali," Implementation Delays due to lack of financial resources, administrative problems and the COVID-19 pandemic impact on Cyprus economy. Part of the load of Dhali Agglomeration is currently treated by Vathia-Gonia-A wastewater treatment plant as well as temporalily adressed through IAS.",,-,20260630,20230901,20240101,,100,0,27.8,,,Extension of the Collecting System,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY108-Agglo,Pera Chorio Nisou,"Extension delays due to lack of financial resources, administrative problems and the COVID-19 pandemic impact on Cyprus economy. The remaining  load of Pera Chorio Nisou Agglomeration is currently treated by Vathia-Gonia-A wastewater treatment plant. ",,-,20260630,20230901,20240101,,100,0,5.642,,,Pera Chorio Nisou agglomeration is considered to be compliant. A part of the load of Pera Chorio Nisou agglomeration is temporalily addressed through IAS until the extension of the Collecting System is completed.,,,-,C
60357,CY 2021 Art.17,CY109-Agglo,Lympia,Implementation Delays due to lack of financial resources and the COVID-19 pandemic impact on Cyprus economy.,,-,20260630,20230901,20240101,,100,0,6.035,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60351,HR_Art17_2020,HRAG_0001073,Nin,,17.13,CF,20231231,20190212,20190307,30295,,,24.26,,,building or renewal of the collecting system and/or IAS,,,partly connection to sewer network,NC
60357,CY 2021 Art.17,CY110-Agglo,Kakopetria,Part of the load of Kakopetria Agglomeration is currently treated by Kakopetria wastewater treatment plant. ,2.4,CF,20131023,20110714,20110826,,100,0,3.4404,,,Building of a Treatment Plant,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY505-Agglo,Ypsonas,Implementation Delays due to lack of financial resources and the COVID-19 pandemic impact on Cyprus economy.,,-,20290530,20270201,20270501,,100,0,30.6569,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY506-Agglo,Kolossi,Implementation Delays due to lack of financial resources and the COVID-19 pandemic impact on Cyprus economy.,,-,20290530,20270201,20270501,,100,0,15.1484,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY507-Agglo,Episkopi,Implementation Delays due to lack of financial resources and the COVID-19 pandemic impact on Cyprus economy.,,-,20270530,20250201,20250501,,100,0,13.3451,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY508-Agglo,Trachoni,Implementation Delays due to lack of financial resources and the COVID-19 pandemic impact on Cyprus economy.,,-,20270530,20250201,20250501,,100,0,14.0665,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY511-Agglo,Pano Polemedia,-,0.24,CF,20131231,20120921,20130601,,100,0,0.5031,,,Building of a Treatment Plant,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY514-Agglo,Parekklisia ,Implementation Delays due to administrative problems/construction procedures and the containment measures that were taken by Cyprus Governemnt to cope with the COVID-19 pandemic.  ,4.88,CF,20230628,20200828,20200928,,100,0,7.9845,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY515-Agglo,Pyrgos ,Implementation Delays due to administrative problems/construction procedures and the containment measures that were taken by Cyprus Governemnt to cope with the COVID-19 pandemic. ,6.32,CF,20230628,20200828,20211015,,100,0,10.0011,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY402-Agglo,Aradippou,Implementation Delays due to lack of financial resources and the COVID-19 pandemic impact on Cyprus economy.,,-,20290901,20250101,20250901,,100,0,52.0188,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY403-Agglo,Kiti,"Implementation Delays due to lack of financial resources, administrative problems and the containment measures that were taken by Cyprus Governemnt to cope with the COVID-19 pandemic.",,-,20260606,20220711,20230306,,100,0,25.4,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY404-Agglo,Pervolia,"Implementation Delays due to lack of financial resources, administrative problems and the containment measures that were taken by Cyprus Governemnt to cope with the COVID-19 pandemic.",,-,20260606,20220711,20230306,,100,0,27.5,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY405-Agglo,Dromolaxia,"Implementation Delays due to lack of financial resources, administrative problems and the containment measures that were taken by Cyprus Governemnt to cope with the COVID-19 pandemic.",,-,20260523,20220711,20230306,,100,0,24.8568,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY406-Agglo,Livadhia ," Implementation Delays due to lack of financial resources and the COVID-19 pandemic impact on Cyprus economy.
Part of the load of Livadia center Agglomeration is currently treated by Larnaca and Livadia Refugee Camp wastewater treatment plants.",,-,20270901,20250101,20250901,,100,0,14.3609,,,Extension of the Collecting System,,,Absence of Collection and IAS,NC
60353,ES,ES5380250130416,La Matanza de Acentejo,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20240101,5265,0,100,19.164,0,,"**ES124_1_14-031-3-27 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de La Matanza de Acentejo según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-012-3-00 - Colectores, impulsiones y obras COMs del sistema de saneamiento de Acentejo**ES124_2_14-049-3-27 - Saneamiento de diferentes núcleos de La Matanza de Acentejo",,,Sin colectores,C
60357,CY 2021 Art.17,CY410-Agglo,Xylofagou,-,4.25,CF,20120305,20100118,20100302,,100,0,6.2178,,,Building of a Treatment Plant,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY412-Agglo,Pyla,Implementation Delays due to lack of financial resources and the COVID-19 pandemic impact on Cyprus economy.,,-,20290901,20260101,20260901,,100,0,10.6118,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY413-Agglo,Meneou,"Implementation Delays due to lack of financial resources, administrative problems and the containment measures that were taken by Cyprus Governemnt to cope with the COVID-19 pandemic.",,-,20260523,20220711,20230306,,100,0,9.1936,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY414-Agglo,Voroklini ,Implementation Delays due to lack of financial resources and the COVID-19 pandemic impact on Cyprus economy.,,-,20290901,20260101,20260901,,100,0,7.1005,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY301-Agglo,Avgorou,-,3.31,CF,20160413,20150120,20150216,,100,0,4.8471,,,Building of a Treatment Plant,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY302-Agglo,Sotira,-,5.12,CF,20160421,20141210,20150107,,100,0,7.4987,,,Building of a Treatment Plant,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY303-Agglo,Liopetri,-,3.69,CF,20150716,20130729,20130911,,100,0,5.4087,,,Building of a Treatment Plant,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY304-Agglo,Phrenaros,-,2.25,CF,20160421,20141210,20150107,,100,0,3.2891,,,Building of a Treatment Plant,,,Absence of Collection and IAS,NC
60353,ES,ES5380400131361,Acantilado de Los Gigantes,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20231201,20190807,20211101,5111,98,2,3.843,0,,**ES124_1_15-043-8-00 - Ámbito Territorial Comarcal de Saneamiento y Depuración del Oeste: Estaciones de Bombeo de Aguas Residuales**ES124_1_15-044-8-13 - Colectores del Oeste,,,Sin colectores,C
60357,CY 2021 Art.17,CY305-Agglo,Achna,-,1.46,CF,20130207,20101102,20101115,,100,0,2.1366,,,Building of a Treatment Plant,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY306-Agglo,Derynia,-,3.53,CF,20130907,20110511,20110623,,100,0,5.1769,,,Building of a Treatment Plant,,,Absence of Collection and IAS,NC
60357,CY 2021 Art.17,CY601-Agglo,Polis Chrysochous,Implementation Delays due to lack of financial resources and the COVID-19 pandemic impact on Cyprus economy.,,-,20270228,20240601,20250301,,100,0,9.9613,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
60356,SK8,SKA4010399,Batorove Kosihy,,6.172767,CF,20291231,20231231,20240101,,,,7.262079,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA5110511,Bela - okr. Zilina,,0.614794,CF,20291231,20231231,20240101,,,,0.723287,,,building of a collecting system,,,absence of collection system,NC
60353,ES,ES5380510130418,La Victoria de Acentejo,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20240101,4393,0,100,12.274,0,,"**ES124_1_14-030-3-26 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de La Victoria de Acentejo según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-012-3-00 - Colectores, impulsiones y obras COMs del sistema de saneamiento de Acentejo",,,Sin colectores,C
60356,SK8,SKA3070363,Diviaky nad Nitricou,,9.952932,CF,20291231,20231231,20240101,,,,11.709332,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA5110516,Divina,,21.66225,CF,20291231,20231231,20240101,,,,25.485,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA5110508,Dolny Hricov,,0.430181,CF,20291231,20231231,20240101,,,,0.506095,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA4040425,Dolny Ohaj,,9.35,CF,20291231,20231231,20240101,,,,11,,,building of a collecting system,,,absence of collection system,NC
60353,ES,ES5380390130309,Cuesta de La Villa,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20220303,2158,0,100,11.165,0,,**ES124_1_14-029-3-25 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Santa Úrsula según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-010-23-00 - Colectores del Valle de La Orotava (Fase II),,,Sin colectores,C
60356,SK8,SKA4040427,Gbelce,,2.125927,CF,20291231,20231231,20240101,,,,2.50109,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA6130554,Hlinik nad Hronom,,1.64278,CF,20291231,20231231,20240101,,,,1.932682,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA6120550,Hodrusa - Hamre,,0.637371,CF,20291231,20231231,20240101,,,,0.749848,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA7030563,Huncovce,,0.255107,CF,20291231,20231231,20240101,,,,0.300126,,,building of a collecting system,,,absence of collection system,NC
60353,ES,ES5380400131363,Puerto de Santiago - Playa La Arena,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20231201,20190807,20211101,8313,100,0,3.843,0,,**ES124_1_15-043-8-00 - Ámbito Territorial Comarcal de Saneamiento y Depuración del Oeste: Estaciones de Bombeo de Aguas Residuales**ES124_1_15-044-8-13 - Colectores del Oeste,,,Sin colectores,C
60356,SK8,SKA2050290,Jablonica,,1.802,CF,20291231,20231231,20240101,,,,2.12,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA6080542,Jelsava,,0.186436,CF,20291231,20231231,20240101,,,,0.219337,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA6070539,Kalinovo,,6.584913,CF,20291231,20231231,20240101,,,,7.746957,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA8060612,Kecerovce,,0.424154,CF,20291231,20231231,20240101,,,,0.499005,,,building of a collecting system,,,absence of collection system,NC
60370,RO08,ROAG_105151,Slobozia Moara,,,,20261231,20191231,20201231,2470,100,0,0.45,0,,Construction of a new sewage treatment works,0.45,National budget,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_154399,Smardioasa ,,4.3547264,EARDF,20261231,20191231,20201231,2465,100,0,4.3547264,0,,Construction of a new sewage treatment works,,,Absence of waste water collection and IAS,NC
60353,ES,ES5380060131151,Guargacho,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20221001,2452,0,100,5.776,0,,"**ES124_1_14-011-7-10 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Arona  según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-036-7-00 - Colectores, impulsiones y obras complemetarias del sistema de saneamiento de Arona Este - San Miguel",,,Sin colectores,C
60356,SK8,SKA6090545,Klenovec,,0.410905,CF,20291231,20231231,20240101,,,,0.483418,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA4040438,Kmetovo,,5.1,CF,20261231,20241130,20241201,,,,6,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA6070540,Kokava nad Rimavicou,,2.846512,CF,20291231,20231231,20240101,,,,3.348838,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA4010068,Kolarovo,,14.45,CF,20250531,20230430,20230501,,,,17,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA4040431,Komjatice,,6.8,CF,20291231,20231231,20240101,,,,8,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA5040464,Kysucky Lieskovec,,3.649286,CF,20291231,20231231,20240101,,,,4.293278,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA3080380,Lednicke Rovne,,8.1821,CF,20250731,20230430,20230501,,,,9.626,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA3080376,Lysa pod Makytou,,3.298389,CF,20291231,20231231,20240101,,,,3.880458,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA7010557,Malcov,,5.398573,CF,20251231,20230331,20230401,,,,6.351262,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA8060619,Milhost,,6.744234,CF,20251231,20231231,20240101,,,,7.934393,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA4040433,Mojzesovo,,1.767658,CF,20291231,20231231,20240101,,,,2.079598,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA5070489,Mutne,investments aggregated for agglomerations Mutne and Oravske Vesele,26.775,CF,20261231,20250630,20250701,,,,31.5,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA6030527,Nemecka,,6.8,CF,20291231,20231231,20240101,,,,8,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA4010402,Nesvady,,12.381225,CF,20291231,20231231,20240101,,,,14.566147,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA3070368,Nitrianske Rudno,,13.277,CF,20291231,20231231,20240101,,,,15.62,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA3070365,Novaky,,9.259397,CF,20291231,20231231,20240101,,,,10.893408,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA2010245,Okoc,,12.469682,CF,20291231,20231231,20240101,,,,14.670214,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA5070486,Oravska Lesna,,5.254769,CF,20291231,20231231,20240101,,,,6.182081,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA5070488,Oravske Vesele,aggregated investments mentioned in agglomeration Mutne,0,CF,20261231,20250630,20250701,,,,0,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA4040435,Palarikovo,,8.5,CF,20291231,20231231,20240101,,,,10,,,building of a collecting system,,,absence of collection system,NC
60356,SK8,SKA8070631,Pavlovce nad Uhom,,0.600289,CF,20291231,20231231,20240101,,,,0.706222,,,building of a collecting system,,,absence of collection system,NC
60353,ES,ES5380510130412,Bajos y Tagoro,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20221001,4625,0,100,13.619,0,,"**ES124_1_14-030-3-26 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de La Victoria de Acentejo según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-012-3-00 - Colectores, impulsiones y obras COMs del sistema de saneamiento de Acentejo**ES124_2_14-065-3-26 - 2ª Fase TF-213 y Saneamiento de vías (T.M. La Victoria de Acentejo)",,,Sin colectores,C
60356,SK8,SKA1060014,Malacky,,1.275,CF,20291231,20231231,20240101,,,,1.5,,,building of a collecting system,,,reduction of IAS,C
60356,SK8,SKA4030414,Mojmirovce,,0.077962,CF,20291231,20231231,20240101,,,,0.09172,,,building of a collecting system,,,reduction of IAS,C
60356,SK8,SKA6120552,Nova Bana,,5.678911,CF,20291231,20231231,20240101,,,,6.681072,,,building of a collecting system,,,reduction of IAS,C
60356,SK8,SKA3050047,Partizanske,,,,20291231,20231231,20240101,,,,1.01,,,building of a collecting system,1.01,public funds,reduction of IAS,C
60356,SK8,SKA2020266,Pata,,0.903963,CF,20221231,20220831,20220901,,,,1.063486,,,building of a collecting system,,,reduction of IAS,C
60356,SK8,SKA1070016,Pezinok,,,,20291231,20210531,20210601,,,,8,,,building of a collecting system,8,own financial resources,reduction of IAS,C
60356,SK8,SKA8060613,Poproc - okr. Kosice - okolie,,0.619018,CF,20231130,20230228,20230301,,,,0.728256,,,building of a collecting system,,,reduction of IAS,C
60356,SK8,SKA5070129,Rabca,,,,20221231,20220531,20220601,,,,0.211873,,,building of a collecting system,0.211873,public funds,reduction of IAS,C
60356,SK8,SKA7080187,Sabinov,,,,20241231,20230630,20230701,,,,0.25,,,building of a collecting system,0.25,public funds,reduction of IAS,C
60356,SK8,SKA1080019,Senec,,1.7,CF,20231231,20221231,20230101,,,,2,,,building of a collecting system,,,reduction of IAS,C
60356,SK8,SKA7130603,Sol,,,,20291231,20231231,20240101,,,,0.083852,,,building of a collecting system,0.083852,public funds,reduction of IAS,C
60356,SK8,SKA4040078,Surany,,,,20291231,20231231,20240101,,,,4.5,,,building of a collecting system,4.5,own financial resources,reduction of IAS,C
60356,SK8,SKA5060481,Zabokreky,,,,20240630,20231231,20240101,,,,0.1,,,building of a collecting system,0.1,public funds,reduction of IAS,C
60356,SK8,SKA6120551,Zarnovica,,8.427158,CF,20291231,20231231,20240101,,,,9.914304,,,building of a collecting system,,,reduction of IAS,C
60353,ES,ES5380320130730,Tabaiba,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20210101,20220301,3541,67,33,31.957,0,,"**ES124_1_14-002-5-2 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de El Rosario según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_2_15-060-5-00A - Colectores, estaciones de bombeo e impulsiones de la aglomeración urbana de Metropolitano II",,,Sin colectores,C
60370,RO08,ROAG_149977,Preutesti,,0.28,CF,20231231,20130101,20141231,3762,100,0,0.28,,,Extension of the collecting system; ,,,Low collecting rate of the urban wastewater,NC
60370,RO08,ROAG_148015_01,Probota,,,,20271231,20130101,20140101,2064,100,0,0.5,,,Extension of the collecting system; ,0.5,OF,Low collecting rate of the urban wastewater,NC
60370,RO08,ROAG_177361,Pufesti,,,,20231231,20110101,20121231,2973,100,0,0.7,,,Extension of the collecting system,0.7,OF,Low collecting rate of the urban wastewater,NC
60353,ES,ES5380320130728,Radazul,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20210101,20220301,8221,77,23,31.957,0,,"**ES124_1_14-002-5-2 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de El Rosario según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_2_15-060-5-00A - Colectores, estaciones de bombeo e impulsiones de la aglomeración urbana de Metropolitano II",,,Sin colectores,C
60353,ES,ES5380310130204,Icod Alto,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20241231,8246,0,100,40.228,0,,**ES124_1_14-026-2-22 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Los Realejos según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-003-2-22 - Colectores de gravedad Icod El Alto**ES124_3_15-127-23-00 - Colectores del Valle de La Orotava (Fase III),,,Sin colectores,C
60353,ES,ES5380190131360,Guía de Isora Casco,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20211101,8406,0,100,11.963,0,,**ES124_1_14-014-8-13 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Guía de Isora  según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-043-8-00 - Ámbito Territorial Comarcal de Saneamiento y Depuración del Oeste: Estaciones de Bombeo de Aguas Residuales**ES124_1_15-044-8-13 - Colectores del Oeste**ES124_2_14-045-8-13 - Actuación en sistemas generales y saneamiento interior en Guía de Isora,,,Sin colectores,C
60369,IT008,IT150000000099,Vallata,,0,,20221231,20140630,20141231,,,,1.3,,,"Lavori di realizzazione, potenziamento, adeguamento e rifunzionalizzazione della rete fognaria comunale centro urbano",1.3,FSC 2014 -2020 Piano Operativo Ambiente _Accordo MATTM,"Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3). Inoltre, questo agglomerato risulta non conforme all’articolo 4 in quanto non è stato dimostrato che tutto il carico prodotto (a.e.) riceve un adeguato trattamento secondario. In aggiunta, questo agglomerato non garantisce sufficienti prestazioni nelle normali condizioni climatiche (art. 10).",NC
60369,IT008,IT150000000107,Valle di Maddaloni,,3.487146,POR FESR Campania 2014-2020,20210531,20140630,20191201,,,,4.09077342,,,Riqualificazione della rete fognaria comunale con completamento ed allacciamento all'impianto di depurazione                                                                     Riqualificazione e completamento della rete fognaria ed allacciamento al depuratore – 2° lotto Riqualificazione e completamento della rete fognaria ed allacciamento al depuratore – 2° lotto ,0.6036274, Fondi di Rotazione Programma Operativo Complementare della Campania 2014-2020 POC 14-20 - delibere Cipe del 1 Maggio 2016 (n 11 e 12 ),"Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3). Inoltre, questo agglomerato risulta non conforme all’articolo 4 in quanto non è stato dimostrato che tutto il carico prodotto (a.e.) riceve un adeguato trattamento secondario. In aggiunta, questo agglomerato non garantisce sufficienti prestazioni nelle normali condizioni climatiche (art. 10).",NC
60353,ES,ES5380230130522,Noreste (Valle Guerra),**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20210401,45498,86,14,150.596,0,,**ES124_1_14-033-3-29 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Tacoronte según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_14-034-3-30 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Tegueste según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_14-035-35-31 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de San Cristóbal de La Laguna según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-014-3-00 - Estaciones de Bombeo de Aguas Residuales y conducciones de impulsión del Noreste.**ES124_1_15-015-3-31 - Corredor de conducciones hidráulicas del Barranco del Espinal: Ampliación del Emisario Terrestre y ampliación de las conducciones de impulsión entre las  estaciones de bombeo (EBAR) del Espinal Bajo y del Espinal Alto y la EDAR Comarcal y aliviadero**ES124_2_14-062-3-29 - Red de alcantarillado y EBAR de Mesa del Mar y red de alcantarillado de la Urbanización Prismar. 1ª Fase.**ES124_2_14-064-3-30 - Mejora en la red de saneamiento y colectores del municipio de Tegueste**ES124_2_15-111-3-00 - Acondicionamiento funcional del colector general de saneamiento Tacoronte-Valle de Guerra**ES124_2_15-112-3-00 - Mejora de la impulsión de Juan Fernández y del tramo final del colector general de Valle de Guerra,,,Sin colectores,C
